"name","html_url","description","stars","forks","language","owner","pushed_at","size_kb","is_fork"
"axp-api-test-utils","https://github.aexp.com/amex-archives/axp-api-test-utils",,"0","0","TypeScript","amex-archives","2025-09-17T17:02:00Z","115","False"
"axp-apply-partner-header","https://github.aexp.com/amex-archives/axp-apply-partner-header",,"2","0","JavaScript","amex-archives","2026-03-19T18:35:12Z","1946","False"
"axp-apply-partner-shop","https://github.aexp.com/amex-archives/axp-apply-partner-shop",,"4","0","JavaScript","amex-archives","2026-07-24T21:20:58Z","15324","False"
"axp-apply-supplementary-card-japan","https://github.aexp.com/amex-archives/axp-apply-supplementary-card-japan",,"0","4","JavaScript","amex-archives","2026-07-22T05:23:31Z","6826","False"
"axp-ask-amex-chat-preview","https://github.aexp.com/amex-archives/axp-ask-amex-chat-preview","repository to preview offers through Chat by providing JSON's","0","0","JavaScript","amex-archives","2026-05-27T17:58:53Z","1549","False"
"axp-availability-marketing-automation","https://github.aexp.com/amex-archives/axp-availability-marketing-automation",,"0","1","JavaScript","amex-archives","2026-07-03T10:17:10Z","2816","False"
"axp-backlog-builder","https://github.aexp.com/amex-archives/axp-backlog-builder","axp-backlog-builder","0","0",,"amex-archives","2026-06-05T20:26:24Z","64435","False"
"axp-banking-service-communications","https://github.aexp.com/amex-archives/axp-banking-service-communications",,"1","1","JavaScript","amex-archives","2026-05-22T21:37:47Z","5112","False"
"axp-banking-service-communications-metrics","https://github.aexp.com/amex-archives/axp-banking-service-communications-metrics","Technical Communications","1","0","TypeScript","amex-archives","2026-05-04T21:25:45Z","257069","False"
"axp-beneficiary-owners","https://github.aexp.com/amex-archives/axp-beneficiary-owners",,"0","1","JavaScript","amex-archives","2026-07-24T12:51:39Z","3109","False"
"axp-benefit-enrollment-banner","https://github.aexp.com/amex-archives/axp-benefit-enrollment-banner",,"0","0","JavaScript","amex-archives","2026-05-29T15:05:28Z","5773","False"
"axp-benefits-activity","https://github.aexp.com/amex-archives/axp-benefits-activity",,"0","0","JavaScript","amex-archives","2026-07-29T21:25:00Z","1371","False"
"axp-benefits-admin","https://github.aexp.com/amex-archives/axp-benefits-admin",,"2","0","JavaScript","amex-archives","2026-07-27T22:46:33Z","4891","False"
"axp-benefits-admin-root","https://github.aexp.com/amex-archives/axp-benefits-admin-root",,"0","0","Shell","amex-archives","2026-06-08T16:47:54Z","988","False"
"axp-benefits-details","https://github.aexp.com/amex-archives/axp-benefits-details",,"0","0","JavaScript","amex-archives","2026-07-29T20:56:01Z","52016","False"
"axp-benefits-enrollment","https://github.aexp.com/amex-archives/axp-benefits-enrollment","Module for Benefits Enrollment","0","0","JavaScript","amex-archives","2026-07-29T20:55:45Z","16467","False"
"axp-benefits-quick-view","https://github.aexp.com/amex-archives/axp-benefits-quick-view","modal for quickly viewing and acting on card benefit details","0","0","JavaScript","amex-archives","2026-08-31T21:38:04Z","3326","False"
"axp-benefits-root","https://github.aexp.com/amex-archives/axp-benefits-root",,"0","0","JavaScript","amex-archives","2026-06-29T18:08:44Z","4967","False"
"axp-benefits-view-all","https://github.aexp.com/amex-archives/axp-benefits-view-all",,"2","0","JavaScript","amex-archives","2026-08-25T21:30:36Z","40005","False"
"axp-card-list-selector","https://github.aexp.com/amex-archives/axp-card-list-selector",,"0","0","JavaScript","amex-archives","2026-04-27T19:04:45Z","1973","False"
"axp-card-member-apply-root","https://github.aexp.com/amex-archives/axp-card-member-apply-root",,"3","2","JavaScript","amex-archives","2026-07-27T14:59:38Z","10647","False"
"axp-card-on-file-token","https://github.aexp.com/amex-archives/axp-card-on-file-token",,"0","0","JavaScript","amex-archives","2026-05-13T09:36:34Z","3461","False"
"axp-card-replacement","https://github.aexp.com/amex-archives/axp-card-replacement",,"0","0","JavaScript","amex-archives","2026-07-29T17:35:45Z","10233","False"
"axp-card-replacement-container","https://github.aexp.com/amex-archives/axp-card-replacement-container",,"0","0","JavaScript","amex-archives","2026-07-27T16:54:14Z","22501","False"
"axp-card-tracking","https://github.aexp.com/amex-archives/axp-card-tracking",,"0","0","JavaScript","amex-archives","2026-07-29T17:24:00Z","4921","False"
"axp-case-ecosystem-bulk-processing","https://github.aexp.com/amex-archives/axp-case-ecosystem-bulk-processing",,"0","16","JavaScript","amex-archives","2026-08-13T07:56:15Z","3411","False"
"axp-case-ecosystem-credential-manager","https://github.aexp.com/amex-archives/axp-case-ecosystem-credential-manager",,"0","8","JavaScript","amex-archives","2026-06-26T08:20:20Z","2426","False"
"axp-case-ecosystem-robotic-automation","https://github.aexp.com/amex-archives/axp-case-ecosystem-robotic-automation",,"0","15","JavaScript","amex-archives","2026-05-04T10:02:23Z","2236","False"
"axp-chatbot-admin","https://github.aexp.com/amex-archives/axp-chatbot-admin","repo for the Catalyzer chatbot framework admin UI","0","0","JavaScript","amex-archives","2026-03-19T12:32:47Z","718","False"
"axp-chatbot-admin-home","https://github.aexp.com/amex-archives/axp-chatbot-admin-home","Ninja Chatbot admin home module","0","0","JavaScript","amex-archives","2026-03-19T12:32:54Z","418","False"
"axp-chatbot-admin-root","https://github.aexp.com/amex-archives/axp-chatbot-admin-root","root module for chatbot admin ui","0","0","JavaScript","amex-archives","2026-06-17T05:53:47Z","579","False"
"axp-chip-pin","https://github.aexp.com/amex-archives/axp-chip-pin",,"0","0","JavaScript","amex-archives","2026-06-25T13:57:18Z","6320","False"
"axp-clic-credit-balance-refund-questionnaire","https://github.aexp.com/amex-archives/axp-clic-credit-balance-refund-questionnaire",,"0","0","JavaScript","amex-archives","2026-06-03T09:29:27Z","4880","False"
"axp-clic-exit-cancellation","https://github.aexp.com/amex-archives/axp-clic-exit-cancellation",,"0","0","JavaScript","amex-archives","2026-07-07T06:16:02Z","1358","False"
"axp-clic-questionnaire-create","https://github.aexp.com/amex-archives/axp-clic-questionnaire-create","SCRA Flow","0","5","JavaScript","amex-archives","2026-07-16T10:28:34Z","3319","False"
"axp-client-incentive-root","https://github.aexp.com/amex-archives/axp-client-incentive-root","Client incentive root module","1","0","JavaScript","amex-archives","2026-07-29T05:33:23Z","2307","False"
"axp-coast-communications","https://github.aexp.com/amex-archives/axp-coast-communications",,"1","0","TypeScript","amex-archives","2026-07-25T20:25:49Z","1199","False"
"axp-coast-communications-create-communication","https://github.aexp.com/amex-archives/axp-coast-communications-create-communication",,"1","0","TypeScript","amex-archives","2026-07-25T20:33:26Z","1158","False"
"axp-coast-root","https://github.aexp.com/amex-archives/axp-coast-root",,"1","0","TypeScript","amex-archives","2026-07-25T20:25:38Z","1693","False"
"axp-code-sandbox","https://github.aexp.com/amex-archives/axp-code-sandbox","A module that enables live development and sharing of code snippets (GrowthHack Winners 2023)","1","4","JavaScript","amex-archives","2026-07-22T21:05:05Z","4336","False"
"axp-commercial-financial-gathering","https://github.aexp.com/amex-archives/axp-commercial-financial-gathering","This repo would be used to integrate with GetInfo Widget to give capability for PAs and Decision Makers to either add bank details (Yodlee) or upload bank statements (DocUpload).","0","0","JavaScript","amex-archives","2026-07-24T21:12:33Z","3495","False"
"axp-commercial-parenting-tagging-automation","https://github.aexp.com/amex-archives/axp-commercial-parenting-tagging-automation",,"0","1","Gherkin","amex-archives","2026-08-06T07:35:40Z","319134","False"
"axp-commercial-parenting-tagging-certify-hierarchy","https://github.aexp.com/amex-archives/axp-commercial-parenting-tagging-certify-hierarchy","This repo will be used to build CLM persona for implementing recertification flow.","0","0","JavaScript","amex-archives","2026-08-01T20:43:53Z","90566","False"
"axp-commercial-parenting-tagging-common","https://github.aexp.com/amex-archives/axp-commercial-parenting-tagging-common","This is common lib to used across all the UI modules ","0","0","JavaScript","amex-archives","2026-07-10T06:18:41Z","5214","False"
"axp-commercial-parenting-tagging-create-hierarchy","https://github.aexp.com/amex-archives/axp-commercial-parenting-tagging-create-hierarchy",,"0","0","JavaScript","amex-archives","2026-08-01T20:42:00Z","2208","False"
"axp-commercial-parenting-tagging-maintain-hierarchy","https://github.aexp.com/amex-archives/axp-commercial-parenting-tagging-maintain-hierarchy",,"0","1","JavaScript","amex-archives","2026-08-01T20:43:59Z","3107","False"
"axp-commercial-parenting-tagging-root","https://github.aexp.com/amex-archives/axp-commercial-parenting-tagging-root","Commercial Parenting and Tagging  Application for creating and maintaining the Hierarchy for the GCS Clients","0","0","JavaScript","amex-archives","2026-08-01T20:42:20Z","3796","False"
"axp-commercial-parenting-tagging-search-hierarchy","https://github.aexp.com/amex-archives/axp-commercial-parenting-tagging-search-hierarchy",,"0","0","JavaScript","amex-archives","2026-08-01T20:41:12Z","2111","False"
"axp-commercial-reconciliation-header","https://github.aexp.com/amex-archives/axp-commercial-reconciliation-header",,"0","0","JavaScript","amex-archives","2026-03-20T07:31:15Z","853","False"
"axp-commercial-refund-credit-balance","https://github.aexp.com/amex-archives/axp-commercial-refund-credit-balance","This repo holds the code for the axp-commercial-refund-credit-balance oneapp module. The axp-commercial-refund-credit-balance module allows atwork users to request a credit balance refund.","0","0","JavaScript","amex-archives","2026-03-19T07:32:37Z","430","False"
"axp-commercial-rewards","https://github.aexp.com/amex-archives/axp-commercial-rewards",,"1","0","JavaScript","amex-archives","2026-07-27T18:31:34Z","7075","False"
"axp-commercial-rewards-enrollment","https://github.aexp.com/amex-archives/axp-commercial-rewards-enrollment",,"1","0","JavaScript","amex-archives","2026-07-27T18:38:48Z","30957","False"
"axp-commercial-root","https://github.aexp.com/amex-archives/axp-commercial-root",,"11","4","JavaScript","amex-archives","2026-07-27T18:44:22Z","18627","False"
"axp-commercial-service-agreements","https://github.aexp.com/amex-archives/axp-commercial-service-agreements","This module will host links to SOWs and Legal Documents which can be accessed by Corporate PAs to download the Service Agreements.","0","0","JavaScript","amex-archives","2026-07-27T18:36:34Z","1010","False"
"axp-commercial-session-timeout","https://github.aexp.com/amex-archives/axp-commercial-session-timeout",,"3","0","JavaScript","amex-archives","2026-07-27T18:36:46Z","1946","False"
"axp-commercial-wrapper","https://github.aexp.com/amex-archives/axp-commercial-wrapper",,"3","1","JavaScript","amex-archives","2026-08-01T18:36:14Z","1139","False"
"axp-connect-offers","https://github.aexp.com/amex-archives/axp-connect-offers",,"0","0","JavaScript","amex-archives","2026-05-07T15:50:46Z","4338","False"
"axp-consumer-context-switcher","https://github.aexp.com/amex-archives/axp-consumer-context-switcher",,"0","0","TypeScript","amex-archives","2026-07-29T16:06:51Z","5965","False"
"axp-consumer-navigation","https://github.aexp.com/amex-archives/axp-consumer-navigation","A module that allows members to navigate between cards & products","0","3","TypeScript","amex-archives","2026-07-29T15:55:23Z","3892","False"
"axp-control-tower-application-details","https://github.aexp.com/amex-archives/axp-control-tower-application-details",,"0","3","JavaScript","amex-archives","2026-05-18T18:09:54Z","4844","False"
"axp-control-tower-application-status-tracking","https://github.aexp.com/amex-archives/axp-control-tower-application-status-tracking",,"0","2","JavaScript","amex-archives","2026-06-25T17:38:23Z","2238","False"
"axp-control-tower-document-search","https://github.aexp.com/amex-archives/axp-control-tower-document-search","Banking statements portal to search, view, and perform actions.","1","1","JavaScript","amex-archives","2026-07-21T16:35:25Z","3072","False"
"axp-control-tower-page-wrapper","https://github.aexp.com/amex-archives/axp-control-tower-page-wrapper",,"1","3","JavaScript","amex-archives","2026-06-08T20:45:20Z","10400","False"
"axp-control-tower-remittance-tracker","https://github.aexp.com/amex-archives/axp-control-tower-remittance-tracker","Treasury","0","1","JavaScript","amex-archives","2026-05-11T13:30:43Z","6838","False"
"axp-control-tower-root","https://github.aexp.com/amex-archives/axp-control-tower-root",,"2","10","JavaScript","amex-archives","2026-07-21T16:08:38Z","4903","False"
"axp-control-tower-transaction-posted-search","https://github.aexp.com/amex-archives/axp-control-tower-transaction-posted-search",,"0","1","JavaScript","amex-archives","2026-05-04T21:03:07Z","2215","False"
"axp-control-tower-welcome-bonus-status-search","https://github.aexp.com/amex-archives/axp-control-tower-welcome-bonus-status-search","Search for historical/transactional data associated with MR Welcome Bonus - Welcome Bonus Status","0","0","JavaScript","amex-archives","2026-05-04T21:03:02Z","1981","False"
"axp-control-tower-wires","https://github.aexp.com/amex-archives/axp-control-tower-wires","Control Tower Wires Application","1","0","TypeScript","amex-archives","2026-07-30T06:53:07Z","3291","False"
"axp-converge-root","https://github.aexp.com/amex-archives/axp-converge-root",,"0","0","JavaScript","amex-archives","2026-07-31T14:06:55Z","3113","False"
"axp-cornerstone-data-ingestion","https://github.aexp.com/amex-archives/axp-cornerstone-data-ingestion","Enterprise Data Platforms - Cornerstone Portal Data Ingestion - New Request","1","0","JavaScript","amex-archives","2026-03-24T21:37:31Z","2077","False"
"axp-cornerstone-data-organization-dashboard","https://github.aexp.com/amex-archives/axp-cornerstone-data-organization-dashboard","This Repo is to display Cornerstone Data Organization Team (CDOT)  Dashboard  for SOR, ODL and Use Case","0","4","JavaScript","amex-archives","2026-06-15T15:50:38Z","4968","False"
